-522834259686.1952,759040888012.8,452809062560.5632,-655075200886.3744,-819112162046.7712,-377988490828.1856,164210287417.7536,374414744590.7456,-136786783240.192,353711790070.1696
-199762785180.0576,320373241413.632,442836717666.304,-766172951740.416,-327512303337.472,542004330731.9296,484538371696.2304,-594120602655.1296,654261155266.56,-198524900527.3088
345279638483.7632,-320686200664.8832,14861893789.2864,-29247164907.52,887232912372.5312,-312543498836.3776,225365086909.2352,-180267507934.8224,-568419409723.392,-252278640895.5904
217005048410.9312,430170635134.5664,-738504982973.6448,511428902309.0688,-93720436486.9632,-662837296050.9952,-519018256321.7408,105406402868.0192,859692998223.4624,407286158930.7392
-801008822465.3312,98452543373.312,-65292665356.288,721443544157.3888,-858590535063.9615,-836666711343.104,-889846649952.6656,-346035583765.7088,-419943935482.2656,-830099978138.4192
221252139823.9232,701970942158.4384,25934196585.2672,265832403409.3056,506945601955.4304,-116943316267.8272,877818096595.7632,527711437481.5744,5044375335.7312,646521011830.784
818268838087.8848,827220091417.3951,-210375804138.2912,832975488942.08,487702142753.1776,689358053887.1808,-253164741302.6816,-753256579989.504,656749136288.1536,702566446084.9152
-279601241862.9632,-158399230640.128,-435067690575.4624,382820969506.4064,-471971937019.4944,734919953639.0144,-159842959989.1456,595952310996.1729,-729051319133.7983,381574549864.448
181890046754.816,-438665897993.8304,55379434982.6048,-829275834312.2944,545460497625.9072,866420800670.9248,-294854229334.4256,602158141118.8737,-126321585815.552,-735112353074.3809
376478410106.4704,679290748692.0704,-588129747809.0752,737447334694.0928,625879026132.5824,258769405607.936,873466704586.3424,850851295500.6976,-57622892694.7328,155202459638.1696
-90721207975.936,-798620631905.0752,-506338576275.8656,57203150238.5152,10300711082.3936,-648462123139.072,-757159050608.64,-667365406670.848,-786510299686.5024,20025144927.8464
268194296522.3424,-610839025418.24,-31518252597.248,874585393410.8672,-130199735343.5136,112629022457.856,-179092565943.9104,43736298736.8448,-172183833385.3696,-499268760633.344
-326831011633.5616,-282306843928.1664,404638452101.9392,80766895233.4336,82087399705.8048,600824670375.1168,-624050477360.7424,57763096952.832,356977130812.2112,799231650142.6176
-864659971873.1776,711935071250.0225,-402914214412.288,-815076070968.5248,-785342810973.7983,421450966106.112,-513758874252.0832,-780860962688.2048,712028699020.4928,-871617811342.9504
418888647337.5744,504788123280.9984,684397021469.0815,-885902089492.8896,-110196180595.5072,-342218013409.28,-580360404048.2816,-868634549708.3904,-844361545390.4896,-632382768860.3647
662758744706.2528,-209504233639.1168,-114855769223.9872,594510112568.1152,75323652911.9232,244484341864.8576,580174174434.0992,152389762311.7824,484631669794.4064,-341390155526.9632
-575147739394.8672,407167611961.344,-497297421395.5584,-131815430737.1008,-595438074645.7087,-847386498406.8096,887401410985.984,387709880867.2256,-394667836519.2192,-457742477164.544
-800107303796.736,403462899000.9344,358190798392.5248,749036725547.8271,34040359734.4768,97854384032.9728,-180820017309.2864,412850136809.472,-486356690560.6144,-297827837778.3296
430904592197.2224,-111759721496.576,-75576402509.824,-21624202356.3264,869883917107.2,-861630263774.4128,793577070264.32,353216051019.776,-782517324375.6544,401907498824.4992
-411146537192.6528,-446762497291.0592,879210167218.9952,336889527664.64,872993542635.52,424316194154.0864,-133214121649.7664,-863792708924.2112,435797446623.232,187827653653.2992
-505940743186.0224,156023798733.2096,-175957239398.4,-173396410446.6432,-80981855830.016,154491038990.336,10228050637.6192,105976756489.4208,15342467494.7072,686817330331.648
71634013441.2288,-464036295396.5568,-812012737554.0225,451231745887.4368,522342897811.456,197844205253.4272,593037115365.7856,-312515214127.9232,-737409218537.0624,741475152507.6992
-580608421212.9792,29924509771.3664,-636040513165.7216,-586166587044.6592,249824798572.544,-107802805036.6464,-779391059204.5056,-662424148298.9568,-761980973901.4144,-239748158953.8816
630681353637.0688,-633948643891.6096,524816809459.712,-171736011322.1632,-791783846340.1984,263914594815.1808,-855414111469.568,-562176265814.016,213204903709.9008,835878515218.8416
-456831622394.6752,368230491645.5424,-212625807900.672,-116809327129.3952,-683168157086.5153,-496549740989.6448,-21233946696.0896,-475516752206.2336,695728590972.5184,815527181366.0673
-505269795055.2064,153252660248.576,386456449607.2704,-531423096209.408,-580798134196.6335,-879090027252.9408,656869189851.5457,587772881744.6912,385274924656.2304,797434180743.9872
-757244058245.5295,717040237569.6384,138811597756.8256,-258696146216.5504,-787196669434.2656,893741046956.032,465759465216.4096,598852910448.64,-474249944052.5312,208180220631.4496
617624474379.8784,100593566534.8608,331552597527.7568,-347863006786.3552,-640212862500.864,-47014158218.0352,565476499809.8944,-242253207856.7424,-609009511537.0496,840133840470.016
-260646546649.9072,350912408820.1216,-310072489227.0592,865604531650.56,-633550045760.7168,-65537351824.1792,-80692005096.6528,755495089261.7728,102335001709.7728,-896259122108.8256
799778745090.048,-251299410162.4832,392807561612.4928,331565710599.7824,-875245710239.3344,-293114803650.56,-762897170117.4272,-267631790443.7248,-681425995038.72,-693413568367.8208
239227126153.216,426610702417.92,-785961964902.8096,225494435469.7216,-749350250610.688,-870852307242.1888,-869502533238.784,-155909422999.1424,804224102091.9808,135829662780.6208
-844559114305.536,564046745462.3744,-850176828348.8256,598139518477.9264,-344326202300.8256,310035891408.0768,-56377570282.7008,-813322895936.7168,578873037160.448,803973515916.0833
-713074638061.568,-37657563994.5216,-550969351864.32,357052739013.8368,-145964755897.5488,341036152075.0592,-382306314564.4032,-844146623800.9344,-83614971094.6304,633970016806.5024
-197108333910.4256,61348302867.6608,553922894338.4576,342375782154.24,-20465373623.0912,-852839515973.2224,485800741437.44,-501232576967.4752,333789131702.272,420308790018.048
681748630129.8688,-760406167519.232,15799972947.5584,633696543991.3984,-608464642087.3217,-718801182130.176,-890379311041.7408,321734724236.0832,-566588424060.928,714998825772.6464
736143971083.8784,850651117309.1328,-256963898664.5504,-552182064821.0432,-618796906079.8464,-565091976924.3647,362825361286.7584,494283659201.7408,-210973755860.5824,97189262629.2736
255640313475.8912,-389144277050.9824,-136136469826.7648,150662838589.8496,336342078298.5216,-221077195404.0832,233578263950.1312,587444023984.128,498270788072.2432,-831840810172.416
-569967185494.016,813713415418.6752,-772770550408.8064,286411241763.6352,900040803903.0784,538878237527.2448,-97430463211.1104,-462378473252.4544,130549645154.7136,857780733660.3647
-860983440021.9136,303427610686.2592,-727271041348.4032,-252922914930.688,879342639697.1008,-383867000402.7392,39903261884.416,-814915475682.0992,235195712982.2208,520916919176.3968
-241312496772.7104,-365347801451.7248,112720707426.7136,721374237897.5232,-662164448739.328,-390596495671.296,435863351721.984,-402003706511.36,598353085726.72,377275521643.3152
842628839401.0624,-658736384940.4417,612133537369.2928,-271350420104.8064,-71834692852.1216,681623449449.2672,-487032756581.1712,55096159240.192,-121212803167.0272,193111281316.6592
-376134078719.5904,765542797829.7344,-456632236507.136,-108234447572.1728,-749675025216.3073,223417593128.5504,549207618.3552,101388816220.16,-593189898761.0112,754572143152.3328
-126734613610.496,-273138414990.1312,-192676945199.104,-651624767186.5344,-41274051028.5824,864329109235.3024,570122832340.5824,-404296603323.5968,-275826395106.5088,448246109437.952
404121971379.4048,-705939333395.2512,-762549856999.8336,770160154430.6688,-387393879906.7136,597293033691.5457,-729946599194.624,534204996019.8144,361748401592.7296,-465233869851.8528
401514431722.2912,-271082809248.9728,823142114341.6832,-868909042997.6576,-669272279036.7231,-99869769754.2144,813026412750.4384,397139295338.496,-667610273913.2416,-779757658151.3217
-451393396880.1792,-807307898257.408,-23023449433.7024,2107636921.1392,721835382747.9552,411179628992.9216,153799681376.256,456662419138.1504,725645515345.1008,-707932130692.3008
-119935704707.8912,-627140747853.824,-86413367941.5296,-140750509572.096,-458467385855.1808,758802059309.8752,-717260584491.4176,-522733010865.3568,-674180868394.1888,-529773424436.8384
-781623032492.8512,-785071192041.0624,407951206095.2576,-328470845246.6688,479480243657.1136,-668029029449.728,-417949439492.096,68452375907.5328,-221012462613.2992,548287053771.5712
-800932822096.2816,-474568222939.5456,491590559937.3312,-290126083968.2048,-603451699704.6272,727630096000.6144,-889933767324.4672,-378385153287.7824,443054884808.2944,-536884504061.5424
296797693227.8272,501885505948.8768,521232093439.5904,-830082375063.9615,-725723466904.3712,-725101481820.16,55607259928.9856,816572371304.448,144483965258.9568,-17227566809.088
-337572546582.9376,-89744156183.7568,32599150323.3024,306806873758.1056,-606347886749.2864,-226979660745.9328,105281380312.6784,667017406945.6896,264094335421.6448,206042360813.9776
-716117219737.6,425154349052.7232,-707835291343.2576,-124166803659.1616,-858964245872.64,-766434946003.7632,-488393202991.104,-380953359600.8448,-612746040809.8816,667893037531.136
-454565668113.6128,650931390853.9392,548253916672.8192,366341598163.7632,-705665952854.8352,-382664366777.9584,612948920972.0833,475603894324.4288,550663789268.1729,-808059879083.2128
868702275973.9392,61159174569.984,564276168858.0096,-525066264012.3904,40551210129.8176,351025740591.9232,-801676843391.3856,-40512817987.584,-829240487234.7648,386527050648.7808
-375231590747.3408,-278963884235.1616,292284185077.3504,63679401400.7296,333029353665.3312,526606768537.6,575678887598.4896,475243209765.6832,588276291757.6704,527880001945.6
-384343554706.6368,-897913523798.016,497292979208.192,-368756827304.7552,544226783369.6256,-8798773601.8944,224321523941.376,583938445672.448,-754443788641.8944,601029565061.5295
-657233002941.6448,-811813216190.464,-118229260514.0992,-644202155632.2303,254727625375.744,769521627430.912,-281856541773.0048,785668828771.1232,728490315035.4432,419351646070.3744
-776856292399.5135,847899923578.88,-708900478045.3888,404740184945.4592,-687000943538.9952,393843023282.176,-430205123218.6368,-451885534701.1584,881346470949.6832,-330256443926.1184
-601635981308.7231,-112896709230.592,453415133616.5376,-436285742461.7472,-657038640152.576,-226361167839.232,504949785598.3616,-511866461749.248,-448044147408.896,96177476127.9488
624720161747.7632,-438136006823.1168,542238705084.0064,420866907596.3904,858635193076.9408,250154669257.5232,338355865151.0784,-190515267187.5072,-409975833965.3632,122209081648.7424
104615411659.5712,76069672373.4528,556875923849.216,572553063248.6912,544121766386.0736,849451073667.072,-879478447905.1776,-832573734177.9968,778869865342.5664,-83819672004.1984
444188948273.5616,-151656994753.7408,452400278562.4064,555057716553.3184,626057383038.1569,797270839866.1632,593720550359.04,608944899542.2208,-235860663677.7472,93764678424.9856
-513060186252.9024,-704312021876.736,154356475651.6864,-5124314995.0976,259547808032.3584,-514271583456.4608,441740816495.4112,-85558060017.2544,-731985734742.8352,98865366066.7904
-339916800131.072,742491762878.0544,142577935528.7552,-238936873186.0992,-447818948516.2496,897829024930.2017,-742823936655.36,549663565204.6848,-493097455924.0192,-248317423176.9088
751444238847.1808,253602830902.8864,-374851787712.1024,-816171122792.8575,-893599248023.552,488190138698.9568,-584194128766.5664,77633725818.4704,240029490216.96,-813954918829.2607
-761153825695.3344,-729027526944.3584,-873488479734.9888,-574181031595.2128,-396384701041.8688,-104626833588.224,425624354789.7856,429387753612.9024,-445158483453.5424,344787463333.4784
-35839995491.1232,-595490047524.864,39322927077.7856,94688464234.0864,-783840556403.9167,665716541882.368,-870797448681.8816,175674715694.6944,207039647186.944,-616963527147.52
-650436072072.8064,245924110532.608,-194891588881.6128,4008112134.5536,-798884834888.9088,79948738356.8384,-58461416692.1216,-794447080901.8368,-762020303890.0225,45897277977.3952
268395373972.6848,-14695158880.6656,403946487152.64,416239740937.8304,837098304805.2736,168270545236.7872,-541791525168.7424,474142929321.984,314843823760.9984,-754991872606.208
-58830688668.8768,-189463664997.1712,-763774914212.6592,-491944986594.5088,870987809266.0736,-386167261573.9392,-696023457254.6049,-108711218302.1568,-703378887383.4496,-398176637314.6624
-670303379888.5376,-400638469367.3984,-503631922698.6496,-438178580267.008,615108474149.2736,615155449095.7823,433669181695.5904,-257134395444.4288,-508124132592.8448,-533652514327.7568
297306638044.3648,-659821021888.512,-124192715230.4128,-423396404258.4064,-609088405556.4288,271453746783.8464,722546155375.8208,657363662641.5616,835473478831.3088,835675767596.6464
894263833814.6304,267981126893.568,-162337685451.5712,-460469296955.392,-149518862306.5088,-219451668142.4896,-795723601385.8816,-164030540100.4032,-755969264975.872,-290158242955.264
-15709219533.6192,868238125065.8304,861471984582.656,101589926805.504,-213310957105.9712,402540228457.2672,-382034239291.392,-57974055763.968,756852465860.608,399863234481.3568
-589646148088.6272,94727277903.872,641530310164.48,182111632254.5664,114412032832.3072,154929123137.9456,-34273048815.2064,-346313980693.7088,-310238195272.9088,-205989606955.4176
-45992902236.5696,-722973746633.1136,829146024378.368,189901603602.432,-335785619567.4112,461420304636.3136,394017652290.3552,709379912158.4128,497975730529.8944,642000687516.8768
260929291393.4336,-546644474986.496,-93904690164.5312,737477170456.1664,-697414062807.4496,-169605649661.952,-700905738259.6608,179725776663.3472,294359951998.976,-471085808929.9968
-523382273186.2016,793972380480.3073,424343798546.432,491658153243.4432,-801370051864.1664,-785552762732.544,-386822163555.9424,-29786393857.2288,198204797118.0544,481049377662.5664
-516079248369.2544,491038756044.8,740593284992.2048,390328853777.6128,330752655255.1424,-573131824352.4608,-481003259612.3648,-278537050888.6016,-256076508508.9792,894607669434.7776
-780663671016.6528,22644671905.792,762957724123.136,682177108063.0272,172262112100.352,322089679375.5648,569524428891.7504,-467214790977.1264,-576151502612.0704,-600491965179.4944
526809548036.5056,130952707283.3536,-517758240004.5056,442958972400.4352,28629182447.616,870940424536.064,-766340113629.184,-204155202515.7632,181850621136.0768,642744467639.5009
-869772074732.7488,-415798914554.2656,45855220013.4656,-628575973670.912,534669274854.1952,499638766193.8688,-207469992424.2432,-234596208109.1584,835812541333.504,-868586179316.9408
486816136298.496,198340900185.7024,617274508365.0048,-884837346967.552,-832648725397.504,365119519326.208,-127169874152.6528,-563382920098.6112,-731519614608.9984,623395913859.072
-786428759900.16,714279344091.9552,-418119651898.1632,-578162082499.7888,236007862776.6272,876975676509.3888,-105850510875.0336,647904711462.0928,485317839054.4384,-461278880674.6112
-475070367531.008,-66420950748.3648,-561171244305.6128,-157124850509.4144,-587581460840.448,267809926309.4784,-738480331790.7456,-206666185939.3536,-295968539725.0048,167565878257.2544
-815208537574.6049,-889622813789.3888,59837525472.0512,762842242770.5344,-896044260078.3872,-76378716241.92,565048441726.5664,-147993942976.1024,-566451019920.1792,605358029327.5648
-505117819063.5008,670632187317.4528,470517321354.4448,-381107691113.6768,-321344474028.4416,-256714267531.6736,519145860051.7632,-544426696481.1776,774602272591.0529,-588314394073.4976
142955931657.8304,-62518526686.0032,-686127190743.4496,-727330618920.1407,-811894236721.9712,-196806963940.5568,-156919052789.3504,-387082416763.6992,717582874391.3472,746536614599.0656
202127082048.7168,80599251419.136,738059659037.9008,681993619007.0784,-227658279839.3344,818463393395.5072,8166945325.056,725959685072.4865,-181160837224.8576,-116489311381.0944
451813522276.352,773632263035.2896,650095436287.1808,524368458914.2016,-276705944430.1824,-336607662466.6624,413535610234.4704,825206921546.9568,-219389890238.8736,-431941346970.8288
-458123356458.1888,819258667407.7697,-819848155863.4496,-136293987332.9152,351288387069.5424,-230629006376.96,176615824818.176,261955316298.5472,-641253640450.8672,-626729146122.24
-588565678601.0112,-356288906762.6496,356936870107.5456,717036171611.3408,524332045644.5952,-593546780344.32,779767400261.2224,-496181489906.4832,211550197933.6704,-602229467355.5457
-686535870303.4368,-209766874244.7104,843818587285.0944,260355170448.1792,493513830773.5552,-526288135651.328,746327506314.8544,295353018063.2576,-675198645200.4865,-574642980493.7216
-182572531318.784,60740437488.4352,345971403784.192,-181369702239.4368,-63567862274.4576,163859693096.1408,500590027630.1824,655083214104.1664,-262533055669.8624,897636194320.384
276149069624.1152,821267025153.2288,-568707972805.4272,33203865780.224,-701044573077.504,836389283299.328,564149842293.5552,-14661057930.8544,258396724920.32,527077468851.4048
29202357577.3184,-130626780502.4256,624224124482.3552,798757226964.5824,249544407252.992,-336332037134.7456,-205054686527.488,208304077589.7088,195586406377.0624,588365523058.688
768729412324.5568,-300729612055.3472,-763093386369.4336,114559874079.1296,-453735221506.8672,560765481464.6272,-262942949900.288,-760159374252.4417,722154985357.312,893695269483.3152
636972918688.9728,668370147999.744,747631738145.9968,806786504746.5984,-770806643058.2784,-228582907025.8176,-19371516755.968,-589229685997.568,-311275959615.488,798818739368.7552
827940921566.8224,-204732716233.5232,791551221851.7504,149111634814.5664,-818473877477.7856,435143305068.544,-882625838527.2832,-663787339461.4272,-330028181094.4,871244566521.4464
632795825176.576,435182737398.1696,-796244247471.7184,278785794926.1824,564292072400.4865,544145001991.3728,550683640070.144,-631475603400.2944,43351489799.7824,781299489334.8864
-103670335563.3664,22620893976.9856,775698357891.8912,-849338842900.0704,-344881142274.4576,-895258939988.3776,426449761101.4144,-518984836526.8992,256246362721.4848,421222285941.1456
785308660950.6304,266402471818.0352,-178390327046.9632,894836600838.5536,-868382754734.08,-192611046811.2384,68890720101.9904,865551229177.0367,600779806421.8112,-22610698043.392
475221968551.936,227274309343.6416,-689055246948.7616,-506133858169.6512,308243127599.104,-499894950087.8848,-488600683885.3632,-316560122891.4688,69625541191.2704,-502078564728.832
626765633631.0272,-397794110078.976,-894291634919.8336,425254858417.7664,175575619810.0992,109067318906.0608,850223721925.8368,51944474070.2208,564163433516.2368,798686291637.0432
-762245486844.3136,366192899181.7728,-6336618168.32,-370346534790.7584,-654515182449.4592,-888179000973.7216,-816064785861.8368,174852689992.0896,-566535813228.1344,789315673758.1056
-368958002901.8112,870536549970.7393,-44880132833.28,573456796929.2288,-81789233764.7616,309853087281.9712,-688102790974.6688,847559023552.1024,-85744659569.0496,-39434542959.8208
-584833866242.4576,-868033514333.7983,-450233171443.712,-451882539129.2416,-41376725912.7808,28021567048.9088,-82644990479.5648,483998441878.3232,825765049191.6288,-32475862112.6656
-451965807807.6928,834499159628.1855,871432723837.7472,-302005138069.9136,-695927428664.5248,-410244851590.7584,661281878258.4832,540000660540.6208,-835409655365.632,654024958908.8256
473470031259.2384,173369506083.6352,848041924676.8127,-675209269372.5184,-227181450808.5248,450709863740.2112,895940329419.5712,816592838669.1072,-536700776349.696,251422981069.2096
-166542545256.448,804358434743.9104,-138405944806.6048,298016373840.2816,719369124026.7776,-674964611006.464,-163773167121.2032,24381372130.9184,452114036608.2048,-359896658319.7696
-468083897742.1312,663164645959.2704,128790681144.5248,-160460704632.0128,-495047447832.1664,132500205391.0528,-455191730480.7424,171608166419.6608,-67577095127.04,51652653272.2688
42068674923.7248,713461548764.3647,840719754959.2576,740190815938.1504,265493179845.8368,-804394617326.7968,-459692607065.2928,52563563826.3808,759179563447.0912,-53372641293.1072
-814179953305.1904,-619118486722.9696,-288258146906.9312,-371473456614.6048,-612656532684.8,-362819211598.2336,388141423158.8864,-601441312754.8928,465839171253.0432,826332943273.1648
894637015302.144,-360136642553.4464,314481854486.9376,-32291466667.6224,538408850450.0224,-678969425579.2128,-795513360639.5905,114232931857.2032,-394919090428.3136,310716425620.6848
-587975461175.296,-316012136654.4384,780555010860.6464,759669427116.4417,-311880383568.2816,619018413984.9728,54228197939.6096,406035914502.9632,-613850997063.68,-861227718803.456
-810158852669.44,-99123837534.208,504621661002.1376,586279708262.4,-659209541858.0992,-692998116684.5952,-118374031530.3936,-386648392702.3616,-836123051530.6497,659644070494.208
-666797676167.168,7469594889.4208,-460502943242.6496,306749449961.472,-413865092107.4688,134188491184.5376,719755373287.8336,725782019807.6416,-885082822384.0256,-55597408767.1808
-781087032737.792,826179874665.2672,-33315563451.1872,298181696946.176,33243959551.5904,-271393717485.568,-824045957912.9856,-717005363190.1696,654296495633.2032,-410670358278.9632
876853278330.0608,-765767329408.6144,673936338793.2672,-75343359010.4064,-159827957802.5984,40856992926.9248,811587136074.5472,-529566585271.0912,-849167727460.352,676374445765.4272
126259420777.6768,-66727213793.28,-68481775042.56,-300673314009.9072,-399044986588.3648,352815216066.56,-628276937411.7888,-764922240486.6049,257744881424.7936,-127848315826.9952
42571585814.528,-329967618700.0832,808005822054.4,532845633418.0352,-373516365778.1248,-514275192655.0528,381150490630.5536,113498498321.6128,814179551071.4368,454447089686.9376
-415419084256.0512,492153914523.648,582533004866.3552,399816828701.9008,-85590838503.0144,492282670009.5488,80785386661.4784,-347314679552.4096,-187038849354.9568,-174389830510.1824
144096045826.048,867811061451.9808,761489396439.4496,690008400016.1792,-370990932557.824,-548087108783.3088,-502496035130.5728,476789036023.808,161677556527.9232,348567755135.3856
-204501283346.8416,-635809626796.8512,622120315702.4768,-94758952868.2496,324569291921.8176,-336680649228.288,-298969143967.744,-489640829753.7536,-675163661349.6832,664976486301.696
-594266534654.7712,-627866479886.336,787725767462.0928,-279719882365.3376,-76565295241.6256,-718169777897.472,-753437784827.4944,-133709219391.0784,-140191046461.0304,-839387185990.8608
-229785201750.8352,16034541915.3408,-695323664895.1808,415760653274.3168,-434712960670.1056,-540029859187.9168,894091145091.4816,-779691391084.1344,750928443473.92,452899098329.088
-339433821831.168,579575690454.6304,-586980795403.4688,-250609904333.6192,-341478740905.1648,-785581596894.8224,878989607226.5728,742329566625.792,778296536281.9072,-130831714195.8656
-401300791492.608,-857151692917.9648,130142886166.528,55747481383.7312,-63389600579.584,40410123809.5872,-316940373039.5136,-765688177858.9696,566194738298.88,743058590767.5135
63158010825.9328,-363822627527.0656,319774537652.6336,-755500164789.0432,-101918021622.1696,-487913689186.304,-220335668880.9984,-277442663442.0224,785788108904.8575,-118069192451.6864
-248878611824.64,269302096514.2528,376208260438.4256,143712021223.8336,807598883130.5728,-408846426596.9664,-597517486836.9408,-392603602675.3024,675885025014.5792,-495858689559.7568
-883085671818.8544,430468896286.3104,-432368337184.3584,780379580320.9728,460694387215.5648,49816800120.0128,-831422112097.8944,-675534604337.152,-376914989337.8048,313166824839.5776
519482030581.3504,548403121068.4416,196232512903.5776,-881828614583.0912,-469086231121.1008,-803149185862.8608,-823246425004.4417,-433668982046.72,568733951066.112,606459552543.5392
-160112221303.6032,-358603183620.096,612730323075.072,565503451987.968,-220327089012.736,127545901894.8608,-734178221175.6031,-59193332387.0208,575640117968.896,243001845402.8288
169740084654.8992,-736513817260.8512,110901990522.88,-774669946008.3712,-385119792031.3344,-689080815845.376,3936285517.4144,770568135219.6096,776627220486.5536,-296834144246.1696
-682873211532.0833,-787373365395.456,799199869901.2096,-172827784459.0592,888172941043.3024,94086373992.0384,-520335691402.4448,279349977887.5392,560974503346.176,-821738170482.688
-158834835954.0736,-129043218091.2128,229444377221.5296,-871298595448.4224,-843348684727.9104,643799845122.8672,-58295864996.6592,-549656733102.8992,885040938483.712,163420997419.008
-691927278996.6848,691941273711.4113,-586077157772.4928,649909666368.7168,-468646276313.9072,205948790505.472,163267420461.4656,-63221155653.2224,72751807201.28,325772076960.9728
-303625029025.792,-471645079522.5088,373668806079.2832,844678269029.5808,-522362974686.4128,-601892336330.3424,296211640745.984,-766651703020.7488,143636854262.9888,-417096822633.2672
814111939310.3872,-562144029651.7632,-659032488122.7776,383729513634.2016,73406079198.8224,-897608707787.9808,-346553255251.1488,-40157271451.2384,-454101599413.8624,-223253606327.9104
780388424010.9568,873344454885.376,-810602719503.9744,-257686615411.9168,481963112241.5616,-766602505093.12,657189751278.7968,-824440613817.5488,457717010608.9472,-347422630451.6096
-310314645271.3472,-733299488902.3488,361403319844.864,445332323093.7088,523939512896.7168,-314333595487.4368,616261023589.9904,735778951292.5184,-829761230209.024,157783338621.3376
212475773452.288,352937660383.232,-654278121645.6704,-766116156250.5216,155182014922.752,-527095660806.144,868660419756.032,151749071051.1616,-144378405951.8976,-850842465232.4865
743409644784.8448,523766218935.5008,663025319149.568,-489389598913.3312,-485805162233.856,76113452938.0352,-330216588810.6496,770021287736.1152,-1111351728.5376,-707449144842.6497
393889908051.1488,184740064159.3344,387618756676.8128,143833771802.624,72068137327.0016,-409437085263.4624,-729952458217.8816,684776620661.1456,-158040222964.1216,-867674393831.0144
-115543303729.9712,559620363072.3073,-30956137847.1936,-521876266391.9616,-633872865401.2416,344225577172.992,104194281727.5904,-831145572407.7056,167357749343.0272,-157052151477.0432
687042509511.0656,367105105775.8208,70095677790.6176,492192147701.76,-218652330688.512,258677791942.2464,274525894528.2048,-39232920669.3888,349293264450.3552,387416821071.872
-195117370782.5152,-820605087645.696,798000397103.9232,343964173048.2176,-670001606426.624,570937482359.6031,-116731337401.9584,345557008226.7136,334901446443.008,-134543021441.024
-236024798537.3184,-771871184257.024,-311168723425.6896,-553267905114.9312,-160288163967.7952,-111611644949.2992,-32715506188.288,163437710881.5872,848957992966.5536,835459134311.6288
-334202773123.8912,-714178444237.2096,-366645001951.6416,816485414993.92,-704863728461.4144,-568371205426.3809,242628177376.0512,-315440474829.6192,829046814828.1344,323974888161.28
583531006368.1536,779467429091.7375,266985266583.9616,-623682547561.2672,-837067698968.9856,-479976842959.2576,-540185567271.3216,-550481939346.2272,150723122062.9504,-572198639108.096
-105277158745.7024,731199983058.944,-424778162346.3936,446805466257.8176,-464977805076.0704,686895844347.0848,-892549332782.2848,761365074332.8768,475253100353.9456,30456618470.6048
510982966004.9408,899312646723.9937,-855930215543.6031,493292040591.7696,263164638160.4864,221627930168.5248,105174241430.7328,348292633539.3792,492310383034.368,896524530116.1984
875480410488.832,-137085261656.8832,-234753654312.1408,-147700116042.5472,-392379327368.3968,107911824225.0752,812123431108.608,-277479292298.8544,-440294681713.0496,653540146020.352
